,car,street,side,entry_pos,entry_time,num_cars_current_street,exit_time,num_cars_next_street,next_road,next_road_light
6657,rxc,tom mb,left,83,2020-11-22 15:40:12.945601,93,2020-11-22 15:40:19.165644,,,
6658,kmu,tom mb,left,84,2020-11-22 15:40:12.961599,93,2020-11-22 15:40:19.165644,94.0,tom mb,
6659,u4g,ronald,right,13,2020-11-22 15:40:17.234137,2,2020-11-22 15:40:19.165644,,,
6660,ha8,ronald,right,14,2020-11-22 15:40:17.328670,2,2020-11-22 15:40:19.165644,288.0,moi av,
6661,f2k,ronald,right,15,2020-11-22 15:40:18.192436,2,2020-11-22 15:40:19.165644,289.0,moi av,
6662,l2x,ronald,right,16,2020-11-22 15:40:18.301174,2,2020-11-22 15:40:19.165644,290.0,moi av,
6663,xtb,ronald,right,17,2020-11-22 15:40:18.565424,2,2020-11-22 15:40:19.165644,,,
6664,wc5,ronald,right,18,2020-11-22 15:40:18.596716,2,2020-11-22 15:40:19.165644,,,
6665,wzz,uni way,right,43,2020-11-22 15:40:15.904636,33,2020-11-22 15:40:19.370258,,,
6666,juv,uni way,right,44,2020-11-22 15:40:15.983544,33,2020-11-22 15:40:19.370258,,,
6667,73y,uni way,right,45,2020-11-22 15:40:15.983544,33,2020-11-22 15:40:19.370258,,,
6668,95n,uni way,right,46,2020-11-22 15:40:15.983544,33,2020-11-22 15:40:19.370258,291.0,moi av,
6669,uzc,uni way,right,47,2020-11-22 15:40:15.984543,33,2020-11-22 15:40:19.370258,,,
6670,y9c,uni way,right,48,2020-11-22 15:40:16.201156,33,2020-11-22 15:40:19.370258,,,
6671,944,moi av,left,13,2020-11-22 15:40:17.763903,14,2020-11-22 15:40:19.370258,,,
6672,n7z,moi av,left,14,2020-11-22 15:40:17.795554,14,2020-11-22 15:40:19.370258,51.0,ronald,
6673,v9v,moi av,left,15,2020-11-22 15:40:17.827218,14,2020-11-22 15:40:19.370258,,,
6674,xjc,moi av,left,16,2020-11-22 15:40:18.002481,14,2020-11-22 15:40:19.370258,,,
6675,3jc,moi av,left,17,2020-11-22 15:40:18.129719,14,2020-11-22 15:40:19.370258,52.0,ronald,
6676,4j5,moi av,left,18,2020-11-22 15:40:18.269925,14,2020-11-22 15:40:19.370258,,,
6677,gay,ronald,right,19,2020-11-22 15:40:18.660726,0,2020-11-22 15:40:19.370258,,,
6678,2px,ronald,right,8,2020-11-22 15:40:19.085646,0,2020-11-22 15:40:19.370258,292.0,moi av,
6679,uud,moi av,left,19,2020-11-22 15:40:18.348603,9,2020-11-22 15:40:19.581128,,,
6680,q78,moi av,left,20,2020-11-22 15:40:18.474804,9,2020-11-22 15:40:19.581128,,,
6681,sy0,moi av,left,21,2020-11-22 15:40:18.488673,9,2020-11-22 15:40:19.581128,55.0,ronald,
6682,8wq,moi av,left,22,2020-11-22 15:40:18.640729,9,2020-11-22 15:40:19.581128,56.0,ronald,
6683,qz4,moi av,left,23,2020-11-22 15:40:18.676750,9,2020-11-22 15:40:19.581128,57.0,ronald,
6684,j7r,moi av,left,24,2020-11-22 15:40:18.794731,9,2020-11-22 15:40:19.581128,,,
6685,7b0,ronald,right,1,2020-11-22 15:40:19.385215,0,2020-11-22 15:40:19.581128,,,
6686,qjl,ronald,right,2,2020-11-22 15:40:19.463723,0,2020-11-22 15:40:19.581128,,,
6687,srp,moi av,left,25,2020-11-22 15:40:18.819801,7,2020-11-22 15:40:19.840769,,,
6688,0hu,moi av,left,26,2020-11-22 15:40:18.883354,7,2020-11-22 15:40:19.840769,,,
6689,btb,moi av,left,27,2020-11-22 15:40:18.929550,7,2020-11-22 15:40:19.840769,,,
6690,7qp,moi av,left,22,2020-11-22 15:40:19.006835,7,2020-11-22 15:40:19.840769,58.0,ronald,
6691,jfb,moi av,left,23,2020-11-22 15:40:19.038035,7,2020-11-22 15:40:19.840769,,,
6692,s80,moi av,left,24,2020-11-22 15:40:19.148645,7,2020-11-22 15:40:19.840769,,,
6693,lh3,ronald,right,1,2020-11-22 15:40:19.670196,0,2020-11-22 15:40:19.841767,293.0,moi av,
6694,k5b,ronald,right,2,2020-11-22 15:40:19.787766,0,2020-11-22 15:40:19.841767,,,
6695,lyf,uni way,left,367,2020-11-22 15:39:44.096085,442,2020-11-22 15:40:20.051122,443.0,uni way,
6696,xt8,uni way,left,368,2020-11-22 15:39:44.096085,443,2020-11-22 15:40:20.051122,,,
6697,vv7,uni way,left,369,2020-11-22 15:39:44.096085,443,2020-11-22 15:40:20.051122,,,
6698,zpy,uni way,left,370,2020-11-22 15:39:44.288084,443,2020-11-22 15:40:20.051122,444.0,uni way,
6699,wgb,uni way,left,365,2020-11-22 15:39:44.301088,444,2020-11-22 15:40:20.051122,,,
6700,0yu,uni way,left,366,2020-11-22 15:39:44.301088,444,2020-11-22 15:40:20.051122,,,
6701,gr9,ronald,right,1,2020-11-22 15:40:19.969830,0,2020-11-22 15:40:20.052118,295.0,moi av,
6702,swm,ronald,right,2,2020-11-22 15:40:20.017340,0,2020-11-22 15:40:20.052118,,,
6703,g4s,uni way,left,367,2020-11-22 15:39:44.302088,439,2020-11-22 15:40:20.254734,,,
6704,3k7,uni way,left,368,2020-11-22 15:39:44.302088,439,2020-11-22 15:40:20.254734,440.0,uni way,
6705,awy,uni way,left,369,2020-11-22 15:39:44.412086,440,2020-11-22 15:40:20.254734,,,
6706,jc2,uni way,left,370,2020-11-22 15:39:44.444085,440,2020-11-22 15:40:20.254734,441.0,uni way,
6707,8yk,uni way,left,365,2020-11-22 15:39:44.507084,441,2020-11-22 15:40:20.254734,442.0,uni way,
6708,rp4,uni way,left,366,2020-11-22 15:39:44.507084,442,2020-11-22 15:40:20.254734,443.0,uni way,
6709,5s5,tom mb,right,115,2020-11-22 15:40:09.154591,168,2020-11-22 15:40:20.254734,42.0,uni way,
6710,al3,tom mb,right,116,2020-11-22 15:40:09.215993,168,2020-11-22 15:40:20.254734,43.0,uni way,
6711,md4,tom mb,right,117,2020-11-22 15:40:09.235253,168,2020-11-22 15:40:20.254734,44.0,uni way,
6712,nft,tom mb,right,118,2020-11-22 15:40:09.235253,168,2020-11-22 15:40:20.254734,,,
6713,txl,tom mb,right,119,2020-11-22 15:40:09.235253,168,2020-11-22 15:40:20.254734,,,
6714,x25,tom mb,right,120,2020-11-22 15:40:09.235253,168,2020-11-22 15:40:20.254734,,,
6715,hps,ronald,right,1,2020-11-22 15:40:20.127979,0,2020-11-22 15:40:20.255740,297.0,moi av,
6716,4q2,ronald,right,2,2020-11-22 15:40:20.159978,0,2020-11-22 15:40:20.255740,,,
6717,aqw,ronald,right,3,2020-11-22 15:40:20.175977,0,2020-11-22 15:40:20.255740,298.0,moi av,
6718,08t,ronald,right,4,2020-11-22 15:40:20.206983,0,2020-11-22 15:40:20.255740,,,
6719,5fx,uni way,left,367,2020-11-22 15:39:44.507084,439,2020-11-22 15:40:20.462324,440.0,uni way,
6720,dq4,uni way,left,362,2020-11-22 15:39:44.714084,440,2020-11-22 15:40:20.462324,,,
6721,58g,uni way,left,363,2020-11-22 15:39:44.714084,440,2020-11-22 15:40:20.462324,,,
6722,rgx,uni way,left,364,2020-11-22 15:39:44.714084,440,2020-11-22 15:40:20.462324,,,
6723,l87,uni way,left,365,2020-11-22 15:39:44.715088,440,2020-11-22 15:40:20.462324,,,
6724,wfx,uni way,left,360,2020-11-22 15:39:44.922158,440,2020-11-22 15:40:20.462324,441.0,uni way,
6725,kak,tom mb,right,121,2020-11-22 15:40:09.293110,162,2020-11-22 15:40:20.462324,,,
6726,jdj,tom mb,right,122,2020-11-22 15:40:09.449359,162,2020-11-22 15:40:20.462324,49.0,uni way,
6727,xn3,tom mb,right,123,2020-11-22 15:40:09.449359,162,2020-11-22 15:40:20.462324,,,
6728,vjp,tom mb,right,124,2020-11-22 15:40:09.449359,162,2020-11-22 15:40:20.462324,,,
6729,7wr,tom mb,right,125,2020-11-22 15:40:09.449359,162,2020-11-22 15:40:20.462324,,,
6730,fke,tom mb,right,126,2020-11-22 15:40:09.450362,162,2020-11-22 15:40:20.462324,50.0,uni way,
6731,xrg,uni way,left,361,2020-11-22 15:39:44.922158,439,2020-11-22 15:40:20.678205,,,
6732,ae5,uni way,left,362,2020-11-22 15:39:44.922158,439,2020-11-22 15:40:20.678205,,,
6733,g5l,uni way,left,363,2020-11-22 15:39:44.922158,439,2020-11-22 15:40:20.678205,,,
6734,4y3,uni way,left,364,2020-11-22 15:39:44.922158,439,2020-11-22 15:40:20.678205,,,
6735,zev,uni way,left,359,2020-11-22 15:39:45.128983,439,2020-11-22 15:40:20.678205,,,
6736,8gu,uni way,left,360,2020-11-22 15:39:45.128983,439,2020-11-22 15:40:20.678205,440.0,uni way,
6737,wqv,tom mb,right,127,2020-11-22 15:40:09.665766,156,2020-11-22 15:40:20.679137,,,
6738,uva,tom mb,right,128,2020-11-22 15:40:09.667765,156,2020-11-22 15:40:20.679137,52.0,uni way,
6739,frd,tom mb,right,129,2020-11-22 15:40:09.667765,156,2020-11-22 15:40:20.679137,,,
6740,gha,tom mb,right,130,2020-11-22 15:40:09.885893,156,2020-11-22 15:40:20.679137,53.0,uni way,
6741,zra,tom mb,right,131,2020-11-22 15:40:09.885893,156,2020-11-22 15:40:20.679137,,,
6742,yxp,tom mb,right,132,2020-11-22 15:40:09.885893,156,2020-11-22 15:40:20.679137,54.0,uni way,
6743,e0v,ronald,left,43,2020-11-22 15:40:15.454144,60,2020-11-22 15:40:20.679137,,,
6744,tbn,ronald,left,44,2020-11-22 15:40:15.564216,60,2020-11-22 15:40:20.679137,441.0,uni way,
6745,ybu,ronald,left,45,2020-11-22 15:40:15.564216,60,2020-11-22 15:40:20.679137,442.0,uni way,
6746,77w,ronald,left,46,2020-11-22 15:40:15.564216,60,2020-11-22 15:40:20.679137,443.0,uni way,
6747,fab,ronald,left,47,2020-11-22 15:40:15.657507,60,2020-11-22 15:40:20.679137,,,
6748,p4a,ronald,left,48,2020-11-22 15:40:15.735411,60,2020-11-22 15:40:20.679137,,,
6749,s9a,uni way,left,361,2020-11-22 15:39:45.128983,439,2020-11-22 15:40:20.898138,440.0,uni way,
6750,rv5,uni way,left,362,2020-11-22 15:39:45.128983,440,2020-11-22 15:40:20.898138,,,
6751,9cr,uni way,left,357,2020-11-22 15:39:45.344728,440,2020-11-22 15:40:20.898138,,,
6752,fjw,uni way,left,358,2020-11-22 15:39:45.344728,440,2020-11-22 15:40:20.898138,441.0,uni way,
6753,0s3,uni way,left,359,2020-11-22 15:39:45.437507,441,2020-11-22 15:40:20.898138,442.0,uni way,
6754,gwd,uni way,left,360,2020-11-22 15:39:45.915642,442,2020-11-22 15:40:20.898138,443.0,uni way,
6755,qzg,tom mb,right,133,2020-11-22 15:40:09.931483,153,2020-11-22 15:40:20.898138,,,
6756,3e8,tom mb,right,134,2020-11-22 15:40:09.946506,153,2020-11-22 15:40:20.898138,,,
6757,42v,tom mb,right,135,2020-11-22 15:40:10.026354,153,2020-11-22 15:40:20.898138,,,
6758,ysm,tom mb,right,136,2020-11-22 15:40:10.075297,153,2020-11-22 15:40:20.898138,,,
6759,2sc,tom mb,right,137,2020-11-22 15:40:10.108302,153,2020-11-22 15:40:20.898138,55.0,uni way,
6760,d08,tom mb,right,138,2020-11-22 15:40:10.111298,153,2020-11-22 15:40:20.898138,56.0,uni way,
6761,ef5,ronald,left,49,2020-11-22 15:40:15.751379,55,2020-11-22 15:40:20.898138,,,
6762,a5g,ronald,left,50,2020-11-22 15:40:15.766674,55,2020-11-22 15:40:20.898138,,,
6763,b9g,ronald,left,51,2020-11-22 15:40:15.766674,55,2020-11-22 15:40:20.898138,444.0,uni way,
6764,ky4,ronald,left,52,2020-11-22 15:40:15.766674,55,2020-11-22 15:40:20.898138,,,
6765,akt,ronald,left,53,2020-11-22 15:40:15.766674,55,2020-11-22 15:40:20.898138,,,
6766,wva,ronald,left,54,2020-11-22 15:40:15.766674,55,2020-11-22 15:40:20.898138,,,
6767,2w8,uni way,left,361,2020-11-22 15:39:46.387917,441,2020-11-22 15:40:21.110235,442.0,uni way,
6768,rbz,uni way,left,362,2020-11-22 15:39:46.682028,442,2020-11-22 15:40:21.110235,443.0,uni way,
6769,yrg,uni way,left,363,2020-11-22 15:39:47.619270,443,2020-11-22 15:40:21.110235,444.0,uni way,
6770,qvv,uni way,left,358,2020-11-22 15:39:47.632267,444,2020-11-22 15:40:21.110235,445.0,uni way,
6771,s4x,uni way,left,359,2020-11-22 15:39:47.632267,445,2020-11-22 15:40:21.110235,,,
6772,gtw,uni way,left,360,2020-11-22 15:39:47.632267,445,2020-11-22 15:40:21.110235,,,
6773,esf,moi av,right,205,2020-11-22 15:40:02.120766,294,2020-11-22 15:40:21.110235,,,
6774,ctu,moi av,right,206,2020-11-22 15:40:02.120766,294,2020-11-22 15:40:21.110235,,,
6775,43j,moi av,right,207,2020-11-22 15:40:02.120766,294,2020-11-22 15:40:21.110235,,,
6776,vwt,moi av,right,202,2020-11-22 15:40:02.323746,294,2020-11-22 15:40:21.110235,,,
6777,st4,moi av,right,203,2020-11-22 15:40:02.323746,294,2020-11-22 15:40:21.110235,158.0,tom mb,
6778,8w3,moi av,right,204,2020-11-22 15:40:02.323746,294,2020-11-22 15:40:21.110235,,,
6779,x8j,tom mb,right,139,2020-11-22 15:40:10.111298,152,2020-11-22 15:40:21.110235,,,
6780,xnr,tom mb,right,140,2020-11-22 15:40:10.111298,152,2020-11-22 15:40:21.110235,59.0,uni way,
6781,jzn,tom mb,right,141,2020-11-22 15:40:10.111298,152,2020-11-22 15:40:21.110235,,,
6782,xzv,tom mb,right,142,2020-11-22 15:40:10.111298,152,2020-11-22 15:40:21.110235,,,
6783,dm3,tom mb,right,143,2020-11-22 15:40:10.202301,152,2020-11-22 15:40:21.110235,,,
6784,rpa,tom mb,right,144,2020-11-22 15:40:10.234367,152,2020-11-22 15:40:21.110235,60.0,uni way,
6785,74j,ronald,left,55,2020-11-22 15:40:15.857995,50,2020-11-22 15:40:21.110235,,,
6786,sbv,ronald,left,56,2020-11-22 15:40:16.199137,50,2020-11-22 15:40:21.110235,,,
6787,2mm,ronald,left,57,2020-11-22 15:40:16.428692,50,2020-11-22 15:40:21.110235,446.0,uni way,
6788,rg7,ronald,left,58,2020-11-22 15:40:16.533758,50,2020-11-22 15:40:21.110235,447.0,uni way,
6789,kmj,ronald,left,59,2020-11-22 15:40:16.565692,50,2020-11-22 15:40:21.110235,,,
6790,7u9,ronald,left,60,2020-11-22 15:40:16.581762,50,2020-11-22 15:40:21.110235,448.0,uni way,
6791,ldr,uni way,left,361,2020-11-22 15:39:47.804461,443,2020-11-22 15:40:21.317299,444.0,uni way,
6792,73x,uni way,left,356,2020-11-22 15:39:47.836517,444,2020-11-22 15:40:21.318226,,,
6793,tvd,uni way,left,351,2020-11-22 15:39:48.043456,444,2020-11-22 15:40:21.318226,,,
6794,4dr,uni way,left,352,2020-11-22 15:39:48.043456,444,2020-11-22 15:40:21.318226,445.0,uni way,
6795,fa5,uni way,left,347,2020-11-22 15:39:48.278455,445,2020-11-22 15:40:21.318226,446.0,uni way,
6796,pnp,uni way,left,348,2020-11-22 15:39:48.278455,446,2020-11-22 15:40:21.318226,,,
6797,075,moi av,right,205,2020-11-22 15:40:02.323746,292,2020-11-22 15:40:21.318226,,,
6798,uay,moi av,right,206,2020-11-22 15:40:02.532748,292,2020-11-22 15:40:21.318226,,,
6799,k5y,moi av,right,207,2020-11-22 15:40:02.532748,292,2020-11-22 15:40:21.318226,154.0,tom mb,
6800,rew,moi av,right,208,2020-11-22 15:40:02.532748,292,2020-11-22 15:40:21.318226,155.0,tom mb,
6801,udb,moi av,right,209,2020-11-22 15:40:02.739815,292,2020-11-22 15:40:21.318226,156.0,tom mb,
6802,jl4,moi av,right,210,2020-11-22 15:40:02.739815,292,2020-11-22 15:40:21.318226,,,
6803,939,tom mb,right,145,2020-11-22 15:40:10.314296,150,2020-11-22 15:40:21.318226,63.0,uni way,
6804,ree,tom mb,right,146,2020-11-22 15:40:10.315297,150,2020-11-22 15:40:21.318226,64.0,uni way,
6805,evt,tom mb,right,147,2020-11-22 15:40:10.315297,150,2020-11-22 15:40:21.318226,65.0,uni way,
6806,ttd,tom mb,right,148,2020-11-22 15:40:10.472299,150,2020-11-22 15:40:21.318226,66.0,uni way,
6807,90z,tom mb,right,149,2020-11-22 15:40:10.648298,150,2020-11-22 15:40:21.318226,,,
6808,qky,tom mb,right,150,2020-11-22 15:40:10.728300,150,2020-11-22 15:40:21.318226,,,
6809,lej,ronald,left,55,2020-11-22 15:40:16.821698,46,2020-11-22 15:40:21.318226,,,
6810,32c,ronald,left,50,2020-11-22 15:40:16.916653,46,2020-11-22 15:40:21.318226,447.0,uni way,
6811,u8f,ronald,left,51,2020-11-22 15:40:16.931981,46,2020-11-22 15:40:21.318226,,,
6812,2vv,ronald,left,52,2020-11-22 15:40:16.995834,46,2020-11-22 15:40:21.318226,,,
6813,jka,ronald,left,47,2020-11-22 15:40:17.075830,46,2020-11-22 15:40:21.318226,,,
6814,n8g,ronald,left,42,2020-11-22 15:40:17.421533,46,2020-11-22 15:40:21.318226,,,
6815,efp,uni way,left,349,2020-11-22 15:39:48.278455,442,2020-11-22 15:40:21.534811,,,
6816,jch,uni way,left,350,2020-11-22 15:39:48.278455,442,2020-11-22 15:40:21.534811,443.0,uni way,
6817,tlp,uni way,left,345,2020-11-22 15:39:48.492459,443,2020-11-22 15:40:21.534811,,,
6818,he3,uni way,left,346,2020-11-22 15:39:48.492459,443,2020-11-22 15:40:21.534811,,,
6819,udl,uni way,left,347,2020-11-22 15:39:48.492459,443,2020-11-22 15:40:21.534811,444.0,uni way,
6820,c9q,uni way,left,348,2020-11-22 15:39:48.492459,444,2020-11-22 15:40:21.534811,445.0,uni way,
6821,kvm,moi av,right,211,2020-11-22 15:40:02.803816,286,2020-11-22 15:40:21.534811,,,
6822,cmd,moi av,right,212,2020-11-22 15:40:02.886746,286,2020-11-22 15:40:21.535815,153.0,tom mb,
6823,kfw,moi av,right,213,2020-11-22 15:40:02.947815,286,2020-11-22 15:40:21.535815,154.0,tom mb,
6824,ye2,moi av,right,214,2020-11-22 15:40:02.947815,286,2020-11-22 15:40:21.535815,155.0,tom mb,
6825,re2,moi av,right,215,2020-11-22 15:40:02.947815,286,2020-11-22 15:40:21.535815,156.0,tom mb,
6826,9q8,moi av,right,216,2020-11-22 15:40:02.963751,286,2020-11-22 15:40:21.535815,,,
6827,uhl,tom mb,right,151,2020-11-22 15:40:10.808319,150,2020-11-22 15:40:21.535815,,,
6828,9kq,tom mb,right,140,2020-11-22 15:40:11.222299,150,2020-11-22 15:40:21.536812,,,
6829,5qc,tom mb,right,141,2020-11-22 15:40:11.302295,150,2020-11-22 15:40:21.536812,70.0,uni way,
6830,bcb,tom mb,right,142,2020-11-22 15:40:11.334299,150,2020-11-22 15:40:21.536812,71.0,uni way,
6831,4un,tom mb,right,131,2020-11-22 15:40:11.574296,150,2020-11-22 15:40:21.536812,,,
6832,3ng,tom mb,right,126,2020-11-22 15:40:11.829297,150,2020-11-22 15:40:21.536812,,,
6833,msy,ronald,left,37,2020-11-22 15:40:17.608502,42,2020-11-22 15:40:21.536812,446.0,uni way,
6834,bwl,ronald,left,32,2020-11-22 15:40:17.716670,42,2020-11-22 15:40:21.536812,447.0,uni way,
6835,t3y,ronald,left,33,2020-11-22 15:40:17.732124,42,2020-11-22 15:40:21.536812,,,
6836,jhd,ronald,left,34,2020-11-22 15:40:17.859292,42,2020-11-22 15:40:21.536812,448.0,uni way,
6837,skn,ronald,left,35,2020-11-22 15:40:17.875291,42,2020-11-22 15:40:21.536812,,,
6838,0kv,ronald,left,30,2020-11-22 15:40:18.018427,42,2020-11-22 15:40:21.536812,,,
6839,ghk,uni way,left,343,2020-11-22 15:39:48.697526,443,2020-11-22 15:40:21.754236,444.0,uni way,
6840,7k0,uni way,left,344,2020-11-22 15:39:48.697526,444,2020-11-22 15:40:21.754236,,,
6841,gap,uni way,left,345,2020-11-22 15:39:49.255764,444,2020-11-22 15:40:21.754236,445.0,uni way,
6842,yz4,uni way,left,346,2020-11-22 15:39:49.914335,445,2020-11-22 15:40:21.754236,446.0,uni way,
6843,2an,uni way,left,347,2020-11-22 15:39:50.285338,446,2020-11-22 15:40:21.754236,,,
6844,uml,uni way,left,348,2020-11-22 15:39:50.564878,446,2020-11-22 15:40:21.754236,447.0,uni way,
6845,cvu,moi av,right,217,2020-11-22 15:40:03.155744,283,2020-11-22 15:40:21.755229,,,
6846,z8y,moi av,right,218,2020-11-22 15:40:03.155744,283,2020-11-22 15:40:21.755229,,,
6847,3pg,moi av,right,219,2020-11-22 15:40:03.155744,283,2020-11-22 15:40:21.755229,154.0,tom mb,
6848,dc9,moi av,right,220,2020-11-22 15:40:03.155744,283,2020-11-22 15:40:21.755229,155.0,tom mb,
6849,gzf,moi av,right,221,2020-11-22 15:40:03.156745,283,2020-11-22 15:40:21.755229,156.0,tom mb,
6850,p5w,moi av,right,222,2020-11-22 15:40:03.156745,283,2020-11-22 15:40:21.755229,,,
6851,w7h,tom mb,right,121,2020-11-22 15:40:12.149296,150,2020-11-22 15:40:21.755229,72.0,uni way,
6852,xlm,tom mb,right,116,2020-11-22 15:40:12.373350,150,2020-11-22 15:40:21.755229,,,
6853,j8d,tom mb,right,111,2020-11-22 15:40:12.405340,150,2020-11-22 15:40:21.755229,,,
6854,0ab,tom mb,right,112,2020-11-22 15:40:12.437389,150,2020-11-22 15:40:21.755229,,,
6855,mzv,tom mb,right,113,2020-11-22 15:40:12.452695,150,2020-11-22 15:40:21.755229,73.0,uni way,
6856,k7c,tom mb,right,114,2020-11-22 15:40:12.484783,150,2020-11-22 15:40:21.755229,,,
6857,8c8,ronald,left,31,2020-11-22 15:40:18.255072,36,2020-11-22 15:40:21.755229,,,
6858,sjc,ronald,left,32,2020-11-22 15:40:18.851586,36,2020-11-22 15:40:21.755229,,,
6859,5vn,ronald,left,33,2020-11-22 15:40:18.961323,36,2020-11-22 15:40:21.755229,,,
6860,8b5,ronald,left,34,2020-11-22 15:40:18.961323,36,2020-11-22 15:40:21.755229,,,
6861,chx,ronald,left,35,2020-11-22 15:40:18.961323,36,2020-11-22 15:40:21.755229,,,
6862,p2z,ronald,left,36,2020-11-22 15:40:18.961323,36,2020-11-22 15:40:21.755229,,,
6863,us2,uni way,right,49,2020-11-22 15:40:16.201156,67,2020-11-22 15:40:21.958623,285.0,moi av,
6864,n05,uni way,right,50,2020-11-22 15:40:16.201156,67,2020-11-22 15:40:21.958623,286.0,moi av,
6865,400,uni way,right,51,2020-11-22 15:40:16.246767,67,2020-11-22 15:40:21.958623,287.0,moi av,
6866,nfz,uni way,right,52,2020-11-22 15:40:16.428692,67,2020-11-22 15:40:21.958623,,,
6867,apy,uni way,right,53,2020-11-22 15:40:16.428692,67,2020-11-22 15:40:21.958623,288.0,moi av,
6868,eld,uni way,right,54,2020-11-22 15:40:16.437694,67,2020-11-22 15:40:21.958623,,,
6869,g45,moi av,right,223,2020-11-22 15:40:03.281881,282,2020-11-22 15:40:21.958623,154.0,tom mb,
6870,r8r,moi av,right,224,2020-11-22 15:40:03.503797,282,2020-11-22 15:40:21.958623,155.0,tom mb,
6871,pae,moi av,right,225,2020-11-22 15:40:03.583802,282,2020-11-22 15:40:21.958623,156.0,tom mb,
6872,bjw,moi av,right,226,2020-11-22 15:40:03.647871,282,2020-11-22 15:40:21.958623,157.0,tom mb,
6873,bgd,moi av,right,227,2020-11-22 15:40:03.686805,282,2020-11-22 15:40:21.959621,,,
6874,ag8,moi av,right,228,2020-11-22 15:40:03.916248,282,2020-11-22 15:40:21.959621,,,
6875,ryg,tom mb,left,85,2020-11-22 15:40:13.137567,113,2020-11-22 15:40:21.959621,,,
6876,x40,tom mb,left,86,2020-11-22 15:40:13.201729,113,2020-11-22 15:40:21.959621,,,
6877,f80,tom mb,left,87,2020-11-22 15:40:13.522808,113,2020-11-22 15:40:21.959621,,,
6878,gwm,tom mb,left,88,2020-11-22 15:40:13.585865,113,2020-11-22 15:40:21.959621,114.0,tom mb,
6879,kvt,tom mb,left,89,2020-11-22 15:40:13.601861,114,2020-11-22 15:40:21.959621,,,
6880,5y3,tom mb,left,84,2020-11-22 15:40:13.666808,114,2020-11-22 15:40:21.959621,,,
6881,2th,uni way,right,55,2020-11-22 15:40:16.630694,62,2020-11-22 15:40:22.173737,284.0,moi av,
6882,tbm,uni way,right,56,2020-11-22 15:40:16.630694,62,2020-11-22 15:40:22.173737,285.0,moi av,
6883,fl3,uni way,right,57,2020-11-22 15:40:16.630694,62,2020-11-22 15:40:22.173737,286.0,moi av,
6884,fsf,uni way,right,58,2020-11-22 15:40:16.645691,62,2020-11-22 15:40:22.173737,287.0,moi av,
6885,nk2,uni way,right,59,2020-11-22 15:40:16.757770,62,2020-11-22 15:40:22.173737,,,
6886,59p,uni way,right,60,2020-11-22 15:40:16.837693,62,2020-11-22 15:40:22.173737,,,
6887,lrq,moi av,right,229,2020-11-22 15:40:03.964247,281,2020-11-22 15:40:22.173737,,,
6888,5t8,moi av,right,230,2020-11-22 15:40:04.107247,281,2020-11-22 15:40:22.173737,160.0,tom mb,
6889,vrc,moi av,right,231,2020-11-22 15:40:04.301251,281,2020-11-22 15:40:22.174740,161.0,tom mb,
6890,d9l,moi av,right,232,2020-11-22 15:40:04.619262,281,2020-11-22 15:40:22.174740,162.0,tom mb,
6891,lxf,moi av,right,227,2020-11-22 15:40:04.683310,281,2020-11-22 15:40:22.174740,163.0,tom mb,
6892,jyl,moi av,right,216,2020-11-22 15:40:05.089600,281,2020-11-22 15:40:22.174740,164.0,tom mb,
6893,u7x,tom mb,left,85,2020-11-22 15:40:13.667810,110,2020-11-22 15:40:22.174740,111.0,tom mb,
6894,s0h,tom mb,left,86,2020-11-22 15:40:13.729866,111,2020-11-22 15:40:22.174740,112.0,tom mb,
6895,lhh,tom mb,left,87,2020-11-22 15:40:13.825866,112,2020-11-22 15:40:22.174740,,,
6896,ctu,tom mb,left,82,2020-11-22 15:40:13.875809,112,2020-11-22 15:40:22.174740,,,
6897,877,tom mb,left,83,2020-11-22 15:40:13.875809,112,2020-11-22 15:40:22.174740,113.0,tom mb,
6898,0bn,tom mb,left,84,2020-11-22 15:40:13.905833,113,2020-11-22 15:40:22.174740,114.0,tom mb,
6899,ma5,uni way,right,61,2020-11-22 15:40:16.837693,57,2020-11-22 15:40:22.390739,282.0,moi av,
